,0,1,2,3,4,5,6
4064,jKQQwVgU42wFEugmy4A6ptazsuI5QT6a5Db9aX2mvWG6Xa5j,tdvaUIVIi9ack55qm-widj9hdgs7_a7zbe-15vPp6vZlJpiCMx4NZ6Le,IiG4yomf-FkGvoQpGXiZiXkSgUQru9QrEWtxQl7tLsBdMlBvDbvVj9JR6hPMJYdL3DayNH-63089aA,SunYouBigYe,4777.0,1610357706000.0,46.0
4065,u45SqUOjd5LgFAt86PeywZCbspxWGycj_c1BqdwDCqOXVQlA,IOO49M_Qp55m8t2f5lOZBRkL9kJeLpxW2tLYmGAlpu94d8RRMWRhH0SE,QdCWQcWKiOiut-OFBmKRVu1En5NbvtFKNiRzhoMB3s5EK9w_dIsptrdbw70D2Qegma6vT6I8EybjHw,Maxo3o,1596.0,1611281039000.0,27.0
4066,PDDzkoCBJCKamD_xZ6x_BuQJz-Pz_g-ByetdY1KWP1sc,GBzcnI7pfpKqZ7O2hporImDc1w6z8bf91YW3UBcVrJY,k4RrwqmkLElAI7f_7ZzvLorgNx3pEL9O2snnWb9nJOwaWhqjoFDzWS0bT3SOyf_hJuGeXp_df4jWIw,ias,4270.0,1611435981000.0,8.0
4067,Q_FXHbOA0ZNTiY0NABv5Mk-DJEkdLejPoVJoK_gHHeZTHt8j,s-C0X_LS2ecuP0xO7L7qGfROJov6grhQysbfRy6TV9JVSGNi1iD_1h2G,W1xKkiP9-Rj0PQiumK35mrxh5_LdCSroSidAAy4I8oRWO-ZlhjEjL1_mZvC7v3WDu6J_emtvqhtFxw,juiceIol,3545.0,1608618862000.0,11.0
4068,WKiKLDcS2hCtMOarGtHSvm7w0u4PgRpdm7zq6OTEW6noM0nV,6p-2IXBtDfBLsG1YeL04e2Pa3Hz-yJHj5qhk-pgKngnHbJ0ErHvAJZLk,iATABYsDGHpLcNDHTBlAAztSRPS8W-EXjB5RSVvoYfWtB_gYM6k1HPyH1_G0sf2gkxRbC-Rha9RtCA,ZerojumpLine,4080.0,1611425499000.0,29.0
4069,58ZtIxefsTjYzz6RTwtm-dj_5HWh-XupPt7COBOF8Nn8Fvxf,BqM8M2mfPIyfH7s0hChR61VV7uw-Jrs9n8G7tdW6dujET9cAl8WHfoqj,Lnsry-94522XZQLe8w2JxN0rMQPtrgQbMsKBRFOQ7UmslLCA5LR7orA1c5GupmrFADxL93HaNrVlZg,Kayostft,3150.0,1611365747000.0,7.0
4070,-JvJ7Xz7MfzqZ--Dl_cd6wgQwlNjXPy1UY0fJxWzpvaSo-aA,p7RYaTocwaYKPfll7M-soddBd7o4AS4pwbtF8Zr_7k8O8NQJvFlyODdQ,djn-1y9bU4J3S-DqvjquqSEDCM39CopUvjUw2-tg0w3UPXiWYnN1v4nkzeHhUtJdn1eYYzq9GH8J4Q,Hu4n6,1385.0,1611426561203.0,136.0
4071,Aknc1C90VbLrHTEF9eIAdq6Rtly6G8Z9RNGxLuGU1Ij6jPVH,gQMAYwmNmlYMhAA0yqPVqZqKMqWHpEeLU6-BfFlyoVHx1WlFlr85nLrx,_w9jkQKLF6Pk_-Mcxq5pd_5XzEL4kIvsGeVzQVflOBdwQ0WDx4ig2E45FSBK13w2oIBjouIphc8GnQ,smallwanggang,770.0,1609888332000.0,72.0
4072,ITMa2kUdceeXju0JA19m9_JaPuoys4p04WnNVa5--0yLIG2T,rWG5JFtgaTajbIaW8eXClamZZlV2uNVOoaTTN34OSvTtARavtpVXiIrh,kjo6ybO9LB1TpnA8mD74QJLdaQN8EwQtpF_uDXabeqtNyxM-hEmbfM3NKfWRokY9d0YtZVdvDQMn-g,luminiz,10.0,1604734948000.0,4.0
4073,x0dGlymKiXXuSnritPEZAd4UAaytJlipFVIqTUW8WbC8caFh,Gmmh5ytX7YjPShpNu834t5K3uBALdNMXnzcdLRcTJARPTUhqt3yKuSlp,UGggjP0ZQoretfeviLLjhVBPfM68MAJfHUW55O0MolWS7GxJST98waklrpDmwFRCALRBN-NHWuRJTQ,mokonde,3542.0,1611281986000.0,26.0
4074,n1cL7gIP3kO60AVNjf77DtSpigNp7Hbpkvv4aZMvpN_G4Tvs,wYpIefmkVkv5X5ycHUZyJrfrtdts3xsTitRDFOYfts4pZsk8qr8hj-m6,l56MjIpsJO5ZE-IJV0hMFLMM9p3i5jUfzRnKsMSgDqmfRZ7BWPM2UmK5VT-nCDLtaOtweFmZ9oxk-g,NothingSpecial17,4295.0,1611376928000.0,77.0
4075,tcha-F1q3RA-rDkgh7Z5-RGokn3_qgGrwI4BMipMez5gOfio,2Kaw6D7HTTmzQ1otcMyGzWAxYtQ0s5EOva_OD3erxOmnPoL9I7ZCM6N7,L8Q2__4BZs2BMOkUq2q0iIx5SJGK59L8fHd3R4vubA9LvnM6Yk45V0jmY9Q240w2QEsKQMwm3seTiQ,frankmo reformed,4778.0,1610873938000.0,132.0
4076,Qqfb7vO_NXwYMRvfZCdftYV1lnv6Oijale2w0-LW-hn6FTT3,K2e5PsGe5N4djg_udM97R53mJ1MwP9Bt3dAzFGYPN3r1K468adZE5119,2XOQe5R4WUPUvaYqOSAEjgiYHgkRl9ArvAKteSdAb2VMVG2Gh6uDOrSc-x7VUIhE8BIddCftCuhCLw,Camping your ass,4804.0,1611292133000.0,110.0
4077,tX5gxWpp9sDeR6KlaffaQwXSfKTbcvcq2lNvjD1rBhnNNjDA,rSOVZsSyWhFbGdyjm7lk0yH9o28-GUdIuK9xiYFVVc4Khcrwfue2K4iP,CFHT_y-h2zpzFtg_JsSlDX-Fl0etRztKkVMJZxOIEtCf9a865N9hV_7MlxCxPXK6U5oCAGwg9K3mRA,bad woooman,4208.0,1611427269464.0,258.0
4078,Ti-6PAqpp5lNoArfRit46WN-X5TTUdyLZ9G5Icoe1W5pfFnA,L89YXlXkBx1PmU0ulx-6VvTb-qtiGC_HHA1LXgkCLxBwaOV4zYgrGOvE,RsOnO2QRbFtRtlDPbvu4KhxSv64_BuSjxe6sV8EvPU5SOHOCq7-Mk8_Wms7nUVu7VYO25zxan-ywzg,Sneeze Weasel,4272.0,1607291218000.0,35.0
4079,DZVq5yc7jyhkiFdCRCSZB38QrwY8p88en9PHITBY8ZXdULKy,zc3J-mfpE81p9HTqsvXCjUKkjbnTtSVT1lh_xmU0LgLqi24IdyXjZa_9,k5GSo_I6YTHm-eHxMxJlbJ_rm42MxYWZcM6zHd-dQmvYlaKmW4QrQgG_2o2bIkWutQPsNGAb_vQVWA,jjgao1,4219.0,1609050470000.0,10.0
4080,WnRDNtDsByfg31TRHmKyjUhYZKa2GO5li3IJovRwPGInWop7,i10g5tImlV74d8FzYyk8Yq9N4x-WFLL_shSaVmhxyHU-lFE,ebiQ_m8_tr0lcxFZ5xJBRFuWX-V03JEg3WDo7bPaHl7hXX80DVZ7LimwfSTJVCr8lIPgWTjEsg5Blg,ShimadaTatsuma3,4663.0,1611395149000.0,123.0
4081,qsKDcLO1-9NqSfDp_n-7x1bRiFfkgmhBwdNyN84Fw4STHMck,vWr_-VL-LeXxDfzkGHhtxrTfq6Nr4g-K-YTKPX-JOuvlAho6eGSq506B,uPq3mf08O1q6RLTPwRmLxov8Ndy3xa5bxi-D9d6w_9G5mqxxBFnZ0utRAcs_smnT0v-wjESALfts_g,chickeneater02,4834.0,1611186149000.0,103.0
4082,_30boxfzA4XCOdO9KrGdK5uMmMukx3t5XgwPMyRd5bWNkGZu,jDHOVXvT8xpEA7qTq_NKdu7p62oFV-jEbfUebmxHnyK8X_k12Y_ziGIe,K9ox9K5qf6q8V0cvpM5hiRvuezM1lb1xyvYntPxWGx-BP5ImwHDhMasm6KsDyeeyxlggpgn9C5Xf2Q,jakaso27,4270.0,1611382725424.0,40.0
4083,rnbR0qRVdcnNnPRJksmyKbkRSnpmnwCLuFrZYh6-gbyFX3TS,0unvNwdjTJG1LP674xx83vm8Bw2t3KLcvl3Ld8u6cGDDVcVWA4bWFWcB,VUnzZ1FffKqXNMiTAecbBRcPvZxT1Xrot-Pxe731sKhNnzTCc8EJkVF9slcTanemTR8foqy-cwG9-A,TFT Zumm,7.0,1608589096000.0,21.0
4084,Z-iKiWpRCtnzGV55DGqTvaDnvOu-JoUaWfUXZY459k5fWjVg,bcgY8e6drPmI0gyJJ9hJrcAHBrkbUkPRlQbsazOGQdzQdrm1UL8ryYxl,x63uXKtgiKYjUbaWyrY-4LAPCTg5LSxB0_aBrgtwBZewb8w2VBS5JPTmSHlCn3ZaNKmqkifF4gH1Hw,Tqze,4863.0,1611381585000.0,27.0
4085,px5qHqU-Jt_iMBNCuKq1ySrNX1H_42R8B1OJIdaqDddsGl7u,lF39pDpct_THdkafwZwyya_i5r3fEWH0yoE-HL1f3dSLcbbFEy091EGz,NBywWYO3gHHP5MhON30Z-JBvBJ4AYlAj_QGRcwscC1p6yOr5li5dNj6KP88Hk8I9XUHWTP_3asqblw,Rampzz,4832.0,1611432722000.0,111.0
4086,smi4L8jtQ3lqNntCsG2Mt68yrVLuJfd8zwA9gpH_OG-FI9ad,MRfd99Gry6_JyAC97IwxuAdkiqnWOVdIsCax63j0F8Y94DSrj-RyhP0z,iTuDFhNCJclARXbcjwI1ck_50cBynDsKjQo4VIFIJ6AQ9RDqaO-7FxRdYJ5v7XqSFTVf5QzWT965uw,Kn33gahTom,3546.0,1610418397000.0,49.0
4087,c06dyEF58EAndg_xJT77jBYFO8t9QszvJJYHsl6Rcnt744VU,eh1ZcITjK5pOn6lIBF8cFhowi6NghWHliCpHFs7JiLw2nFvgF_nxJ6YY,5YMrpJ84UxqBSxAm89664OSpbtip3kWcTpQniJw_QcqtRxaOWCzQV9jscijynjrXJtzklbr7VX6NLQ,JasonisGOAT,4785.0,1610567474000.0,10.0
4088,O2Ff0615WyRj_Un4FTzb3xfHMPVM5xYZmJp6C4uGtsST8I-v,SGyjY3z6uh4IxPzIeYX0Gfv0ZwB-Z8lsGcqgbgt83_G4q36XN9d1BLOp,1l9Ym7Rvq0MFVaQL88SMMYYeTT6f6RNX-QgUgfkq_dYayKDWcjeqBgQDQJRMEurJ3LycQHGwKfIQkQ,China Wenwen6,4646.0,1611197241000.0,93.0
4089,lisZXXZdDbrnDgUE1sKDGEOceQtkyN_dSED_qB50Cp-jqrr1,6HyWyUiPKIWea9RsGxFj041FSwxOZG-I87TpRBGJIeDYax0plwsmebbh,9qER7CpLp80fIz2lmCWAIM_iBS8frNT3w_Dh38BP0IMAVGeBAarLpdzqbwOnEpjIPZ3QO0JOFwPu_A,Erou,3041.0,1611398980000.0,162.0
4090,im2zji2EhyIpi-LV5H9ri63Ebp34rDsReUgfzAuroDsEf3gd,NCiALD-yhdV7TTxT5uLd7tzQ-RcJiGnhXxuy7zRZ43rheRrjd-TxZiZo,etJX56yOGazGo4RI1rTgRc1zRXnayt8WnwaYMwEyeoLZQowbJltRXbn8mO8CZNBVUd0DU9O7ka5NCA,ttv influrrier,4363.0,1608336864000.0,4.0
4091,k4ZuiIMc4FHKYqUOLe0gVes5cChbo2d3cxaj9YiR2IrdaFm0,3aHroQRscuuAwsoc5WQHYCtO4rR0gGQLPXGuDxt38xYODOgQx3xMVPpV,bMYUDK9dHLJ7EPBReO2v02zAAiJ_uwMYQQyOOrkFCmSgc6QLsE6mFQXprRFYZ5mi12VtOm7doIgw_A,Rengollag,4272.0,1611290455000.0,45.0
4092,eMRskQpCdrk1lBomvELSrFTENP043V92IHZQ5QBNslnatZqv,_Z1VCQU6oCo9KiUGgIAi0Rr-hEaljIQXk3aS3qcUkQ22UZVnRFtPqBxw,BcZ_YCyOWb83jDBwFWnRUspTBH79h6L-IHAECIZax6845NHzFOv4Dh2G8YAV5YqeiNo0EjRpB7Lp7Q,Auroraa00AA,4787.0,1611386091796.0,12.0
4093,AhZc5asKamP2HEMoPz2UCeg0OnK7rN_igDIGjsH3Np5c_hiQ,6YR7bWfaDHfR6SfbW5H2zYVzQ-t3FbnNsA0pAGhMILnMPCIymUbS8Ume,anklSbZycxtgYcglgjdIAM_IFCvCRiHGfB1ujoqka-tf0MzAQj9ci0KZUre_pmR38tjcg-P-D1WOfw,dlumm,4569.0,1611379596000.0,73.0
4094,q24BiwuLBPE7luSLcSfQxa83uGB_Gd51juV4L-bPgbhEwlXD,aSYt0N4WM3FvA5vKfrRAtNVYs8C38_0Ssoc5ZzHiV3w5IctB1332PIsq,tu3SXyWeULpB7k9RSkL5ZvbCce01HBdb3YD8j9OCOUrb6-MrVDk1Hvz5uS_xBZqzyJamhGmhzpK_HA,jaigj,4811.0,1611387172000.0,176.0
4095,E-xvJECG9KN-jtu1F8VHyuvuWqMC0ohe7m7dOumkcKFcVCpO,Q_5eiC2J-PIPfHCvj8gZFO15LxAqCPXv5rYLN0Tnh0MONt79RhvGYfPG,HUdoCYa-Zaqj0cGziAK2PUuK5Bc-UxodlA56wuz-gQZO2xMuyg-9fSXFGJ0ifKw_8C7b_5VZz9t0xA,kwrx23,4832.0,1611414659685.0,131.0
4096,Il46cg5XSo8ualGPRHXIt9HXDOX3i5Hx_W57U1HM3zhKnrFK,4_JSU-IY1gIsIWRfc-ZKGGfwePjMk907Ie5Zz3Ahfqofz1E-MNBv18tX,JP0RzwLNATTWwySWdtC6CzlCu4k3lRvJvC_fLoM4_E7Aq9p7Q02kaSZ31cZ6-k-BrmojR_KuxkUSGA,itsnem0o,4803.0,1611350578000.0,46.0
4097,oLQC5qf0WA01_BnuX5uhe2vNG0LSl4c2glDNvq5wQdRZMAl-,nYc-gj2arXb7yyuWsHkYlmuvgq2dMqeOZ33qJpQ3BkAOsmrgh6WevZSD,iEUeGoX-Q-WAlOV5RBi_vHh1G08PFF4DGJLbMQ5wsl0jQnVKPp_KbNhKLoK18XXeQKC8CDnCvCLaPw,VoyageDeGravel,4271.0,1611428446000.0,101.0
4098,qqOpcVwVitbuaRBi-WoZ-MBOjZoG1UquoRCEbxEqq9oYKC9D,ujIxAEEvseB7-l6YJU3eRLgFjxBZbLBRN9Bj3ltbJZmHrQKtkaYI7ME9,1Ieasf_9JutAmtda96BTU2m1FXM5fqguDcxL6EP6IWx8cYFt8lZZb4fGD17bvEMPHQjYJEgBhr4ThQ,T0X1CR04K,4780.0,1611275541000.0,111.0
4099,gW-CJD0hfLY08PjciSTnfBzxGXGWCJaB1WHh1E8E6hvfxpHW,Ka1xhId3RtP2Alb4veH4vmwkk6YvN60fjrYJo29dGkT7K2T413Mf3Ado,17j0agbFUDQ7qlB31WTsGj0zr4nHKBkZFSLtLxRXbu2ksUjcgogi8tcYCCYeHUpLt2qGm2pwE-nitA,CliffeXoY,746.0,1611355653000.0,101.0
4100,58UcPfejnUJ4PUWwvjjPplh-kHFjm-PpKEl9bvJuK4PiST8k,gt60Bdq5Pc0H2JxBa-gW9G9WnQTQNMkpBi_0I7M-7nWruzKhTVBCvD2O,x0P8zaKH01UMaBeWVxUfWDHDZLKbe8MqQKCNX9pKEN_O-DLyK2lGCvNmpGDb7zpJGQeevA3_g3EiLQ,babytank215,3375.0,1611105506000.0,63.0
4101,out6ujWFc3ShdYk8nXAZBXbti9MzH6BvXfW98Mk_wE1efF5N,eIB5D9aYGDVRcBa-B0DRp43yynqMvpnGQdg4T0mrsjaKZFwwkO_x5apn,xntd9QVLBqEQ8dN2lkbD4mPsI2JXbBGkFlbvD29FMvmPGqJqPSfU1VGLNrG2CfSib0iga_iis8YQYQ,KvotheTheBroken,23.0,1611432503775.0,3.0
4102,5doXv8iL8p_5J_M-2juCvt4s10Xi92eWCblzGobMe2yMLEgR,CYd1fDpasrQphS8F_qCr3i4-eyu_8yen012yZBQQvpf0sqjf5lTQKZtJ,26Evh-EycN7FKFk8ThLnh-G2Ltilr-lb6JOWnBtCpwudp6gxchR-Zbky5Tnn9N1UJMnTVSZ6KakDew,JustGleipnir,4217.0,1605446711000.0,4.0
4103,OxLkZDsfN4yBvPLqQcWKfOcPUhBI7UukeOyUtsCoBbDunbma,F0kTDiN1vgFZvmrnV0gZfaXloF18DyXQ4993o5bDsqYmVVdKHj86RMWJ,85N-WtGXdk5PDdJLZk9QRw6ZyrAAioLK8kPRVP_RKWq3Y1PtEafhPcaWwghtvegrVHSoStLSnjud9g,greenbar,4220.0,1611435784000.0,31.0
4104,w0Xkk2QM9cwUMqlLeNhwKRzI1Vw6LmgyhqYLQM2p8K_6gP37,po3HfQ1PgXEhrmSpgAjoNIvHXNHnn0umg0Ar0nhy2YRysekPVKhX-UDZ,lrntWM-HQbi5r7neoHRQ2UVgxaY_GhzDSn-qs76oeX08EwBExqtkF1ESQPBrf2XXmFKpwDJ9eSltXw,fleurde1is,4863.0,1611365166000.0,31.0
4105,P1cqbpICoN6QJBoR4bTBhy9hsi3msfAHV8FpfB2hPjIMvYYb,3gC6WRf70plfHoaijTdvaiElHPkJvdMcGGgc70LhH74lflDLEWNFJt0n,Ya7MHY9-XJsxXGCeV_-SHEtZuw4sHql1vakhvsZ1VZouvH8vKVNjcfMV_HfIk-kUg23yTZrorhCTAg,L9 F,3460.0,1610857719000.0,73.0
4106,W5Dx0tTwZ0tFuI2TROoCe473W7R4nHlYO24f7lGfstWv7-7C,MGP84IKk4x_HFOmIFlyg-bBP-1EyenfuMyG75mpunDPpkJ3rhjTayFw1,byuRDc9FkWCFPExllQ5EosDTMWi83_8XmiblCfJoP-1rwarQMYr8eYy583vUQovKpkWDegM4P4tzkA,RonBurgundy79,4220.0,1607754661000.0,1.0
4107,8_0H48L98Kn22jrhOMHJsUoo9vSfe0C98rbPtMVfSULvJfI4,ipOGYy4_QA2_aih358hFDbT26oY-P3PwMJw2Gc1yc0RcvYN2_0YNeW1s,7SeE7wnmWzQW3sUhfKmiJ5umWk5LjGViD24r5KWe9F4eoNqWYKD-Zi29lu03K9Pna0LP9sWfaDdv7Q,WumbusTheGod,4272.0,1607155773000.0,1.0
4108,ydbHE-hdFwoRv0qqVbksUWS_arM1DwQMirS1WbKhZm7NW3r1,RDtXQAiy7Kj_AUxSuPwlvIfE7kdJAIpLaK6_-Tt6FP7A2bEes4QY3z2Y,MMuXTHG2zl9H767jkL7xl0A9YmmnVpd7k_iUzbmz1zwwkG8OU4mE8k8tyZSRCtpNcPtLB6uluwlmKw,JTNUniQ,4448.0,1603689042000.0,6.0
4109,W0KFZ7kBqqO3LLg2Pbw6KEClxAdvn6MZB6v5eb0DQvdTv_-S,vu4ViskAuhxuL-Fgt7GFr-mBiylG2HnZfMcgTaopN5ng7MbnvQsDJNJe,9HtftueGko6nEz6XMM6UFITmHsmA55CV86bzkvAHD3o1Wl7TMRj1BzaGMTvQ_ySgvd3aY9bB6EUDwA,atomraptors,4271.0,1611388472000.0,9.0
4110,6wkgZ6tH7JBVX4XDp2DNGKDC2n48GmJMvgchpwuJ8aqtqJJ1,gVLuS1z4aecMZziiNT_Nlh-gTqlFr5rC6iTYJnvUbIPHZVBvPHizW2Lx,ff7CbV_qMmfdyNiZsKdQfghtXC0xWOXUT3NluBQR1dG1NZDUOeNlWgfMm4E3TwHHTs1FL_yKtr7RTw,Naguel29,4219.0,1608349786000.0,1.0
4111,STPgLrOrlgQffuXSVwc_YFQwlYpXbv9JcvY4uj1kxdrvwDJW,o8M-IUkZslvMJ7NfazxqHEN058qTuH_PCn0P8QJxmRuag_DuvW8HGYqu,8VUNZLF3gHChuie_b1MOYZ2-9xIre930tbQbLo-yR0g4kWfjw-Cz3TFwkdk__Jbl4B1DRTGuZbwQ2g,JesseuBiLb,4496.0,1608432099000.0,51.0
4112,xHHTHEaHb5HQGaVClg3ilend02o02UFKjBjf5-r65bFf5nwy,Ox3U0lpCLL9XFHck-lrNoofu_IYxj65Xnostws1Rpuq2bAyrUGR3xJmb,Q77ztFel8tbR1wy9gQ82L3HC1LzjWDIsJ9oi90sSQbNUaSwhCqDgEZQit3e4nsO_mwC2eUby3E1GtA,Boartle,23.0,1611424326000.0,1.0
4113,qU7ne2K0y6mljAT_jc8R6z99et0svfG7U4AX6nWMc4_JjuF3,_-f68WxqOaQE4CHnruw9WFcvZ5kIv4RjN1vlFLKIOlTa1dx-2KGAolB2,t_d_XFFRiAmuJ1pzi0FiSqlemco5IMYjBcnBKQaA7TdHtp-U_8_MFh89mAQFryEt3BHx4iR1gs1hyA,Dry Biz,692.0,1611427623011.0,26.0
4114,4PVZKzFWHLXRrz9kBv1MFAY_ozoJHZ45SWt9AHHJSAmF3xgV,py2Jh0g1mrbGuGjss6WMCi8vRqfAz6dl63XnakC78Rea9A36Y_6lCZ4q,fFZ0hmbfVz2uHmsrkQ88FxY0OSPLSUofcS_EY17dTQEOycItyAfOLjfNLBc5rheq6TFF-kJbkFPgGg,elluzive,4218.0,1610690826000.0,6.0
4115,rlqds8-u8e0FcTydCTEAcdkG7wyNP1mVddh2poXik-fKuGVm,TvKwto1XSRN9i-FeaagvI9vv0r0lCLQ97Fq4sfmJ5sckrQ01CNCrYpTx,Zt9nJ17wujGmTONp8Kc7BE8dz8vCh347HH7S-pXIEnQR5OH1DPTQYn5A2A0PDqe9YhBNTf68Mxwp_A,sqamus,29.0,1611385021000.0,1.0
4116,8YirGufXiyvODh_ElhGWLKJ10i_90FysXt5_IySL-E_8AZXt,01jegw9SJt0O9Ix3j1hlXbtYODp2xjH36NewNyrsDz8mzvGamCcGOHrd,41uhAKhWqQ7jC13dcO4xI5yiwMO0eV8wGcJ5SqXeQpiAO9Q6Kz-i1eodgKch1hiumR9JjEsvqpt35w,NaKirrr,4220.0,1611412024311.0,65.0
4117,m0Mw4szuOGUKyOqgJbPPc0bCLtUVehSP3Ca5JVf5V3E4PN9t,31CJfD93Xc2C2Lj85jaJcWIAbRDt9pjqfQxfqccA-xb4stRt5yVbLc9K,tMrGJsofH8ekMKe6SHUHI7Qg5qL587ht6WA3HVql3vTTJSSAyD0XzWDlMMGbf4zyopfRj7Pv-F2WFQ,jsunny123,4379.0,1607848891000.0,1.0
4118,VXvZGErsNLLVrFemCxrNn8YrEqIOqISPhsu58-OTP4OAHUgv,I_jgZ3BHa8CG7MZuWYE7uE8WHz083L9xF1ScsnUBGAg0bHnAMlUN6Yzr,37G7zQmNhfs5uPVxBnJqXHTWFTlvd5RCSkDR4GjcB28mge_73oE61llxIYqHN4Fr30GllJndY1oT9w,HazmattTFT,27.0,1604546910000.0,1.0
4119,Is4QHeEaMn8HviizwUAHhtfgFNYLD4GlIGrxeQTBjyGF6Cej,CcJUcLfiKcRZ5cm32hYwC8KlBgh5VcFdKMKVpMaQ6svKCcvYkIIg0Tsf,0QYZ3JgN6MI97TiqqiaerHdOyL5UHgwUIHIhuVpBoEa0ZEX1Yw1ycfWK7hOYjlQImYJLZybRvrnvhw,hotmountaindew,4794.0,1611380359000.0,74.0
4120,eQps85GeSmdifCmD3zAamXUyYcK2xqbCfXSEoUZ5vtGtqo7Q,uvblEe1CwTb7oeHiSPA-tV59QQLw25gsFJFcXElhaRM7CaO69K8rjqvn,5oZ4_scTjXbxUOM7x3msd4pqMRf7ORv6sUdT7iWnYbLMt_s1RXV8gYPWgku-OVQleSd7myy28buW2w,Baszi,7.0,1609831203000.0,10.0
4121,Q3gDU91UnsdObpjMq3A93VjMQBWe1a3Zh1VtW4XP2dQNZ5Nl,x_GjiSIWEK2f8-ggKpuu57m4J4dFPSrFCOArcxh9yNeKCJrs8RZVYMKb,th1t-fsAZoAC70qoKLrFOHizEWBD6XblZbU0B-VX3zbxvmmCRHILM9aWrGwEJBgwKyu7ISamu8gGMw,ThiccccMike,4804.0,1611384151000.0,160.0
4122,9JsbIpWEDu3Hgvyd_t7lOySRxj5QfkWi05DKL7yiAKMViWeu,3lWwOmat3OYXyhNLtaF513FBQv_mmi652J7PMhrWacMwQezG0cJp13lZ,ltPV09EtEdRIuQkrB46Kh3_YnBmc7wwINFSDiI5Shpq9PjwcHmhOSAZmGrIK0eTzw_0EoxhiMAl_QQ,Harpo60,4379.0,1609814388000.0,1.0
4123,eSYCvTuDnfZtMZjpfUl_fDe1cg1Rkwu89YCMS2eg7vjRz0W-,YrgazZL0LVk4e8kcLFKfszwedM9G5jhA5i83LFc4mFj-Q9l4kOs-JQE8,FucTQVYm_uCdcz7wlkftp_o_Au9dj_vVgKp89QSG61gJSKYHlYi9tBGmmAQYaYEkOrhJFCkSGM3_3g,1violent,17.0,1611434469266.0,4.0
4124,qdnOXpuS3ujbkIrE580Y2AHDGh9JecFQsvA8kDSXR6096ZVJ,iuP4PD81DMlrrU4tzcdoKjlxmNRJTx8RKuP03G0o6rmzOFe4ElhmRIZU,p1eBx_PMIxft47yR89e5RfVjjNX8VPUsVUvrXtSEer5vjOxjzaz5miz-xh8LpVEdHM1lfZrZBmTlYQ,Redly001,4216.0,1611428239000.0,4.0
4125,h2gc6J1VDDxdKP5neaDf2RsTjmhfFxp7qC-18n60ovB10vS9,BMB0Zu00u-A7-sBIdP39jAHug3EvYYCeE_A6tfoUC9lf4CM0l4d7796g,Oh0KfW3RFTajcLCNL-RFIYpKYCG3K96wRXXhTLDiRFKlXjMHSIcu_QpI16FHX-jOq6dYXHSX99WGJQ,PandaDrug,3590.0,1609717175000.0,38.0
4126,sa6atlTtCUHuL-zbyJA9h4p6FH3k5G0akG9UsLbvJZOUK9aJ,ka-jV8TakkD8HX3tt71rH2OClTjFyc80DQw-hG15vHMxwRuX9z93a_by,rdHCOtwTmbS_Xopgrt3DfegFNuOkfnXNx1S7dkHhzCv7FwN7AAYZ7bj1-dkT0qKCzq8PiiIDKnp7hQ,LIKADUO,4881.0,1611434972798.0,130.0
4127,CUc1D6T0Sdcbk1TdB_DvW8mZ3IupQ0caVbpzkb9WarEvbLTH,wbSdPeq8RxXud_iK-Ok0VBSq1Cd3s8tGMclIYI588m50lSZ8WZqvihLj,cPFYGR-w7-mi3Fv4QH22TRCEfePW9O94YKA-wPKOERi8Ax7kJDrvKqUoBvRkjJV4gd5TuARRWosfCw,2Hippo,4491.0,1611437496713.0,31.0
4128,xOayj3ylGcs3d4X7cbUOqH2XJ_ogzmU1vhKpWA9_pKGctxFx,g6v9kbfJBxI4dYyMbZSuRoTYnInEJL89S9LPWfwzyeCjqg-rGeHQjrYL,N6LX74ZDugVKs18D2CFDdgIZV72KfS73ijzsI0vUHqbRtdTzZKt3SZfE25tf0VtZ1zYiE2osJerx2Q,pikasashimi,4402.0,1611435186000.0,13.0
4129,tj6GRO8DrwmklEkhPxoa9v-Ie_xJkDVj8esyuE-Ngxmuxmd-,ga-twRwUMRU8wi6g6u4j6UYbjVlAwfCLYwwLnV7SRriJjnXiN92jINJx,DiXM3eTgw1-iVfAuwHip_0kc74mEQplE2WmYXvecVRb4DTKKZ_h_w4MwvEYbreIfHa2dRNKUVkwwSA,GenerelDisarray,3545.0,1611436742000.0,5.0
4130,WtwRi4JIRrJjVlXB2WPAUmyW20-3SboVOOwI4P7Itl3bhbfW,tcSVM8ELhTGKx1bvQgA1FoyOPzvaj1gUBqIF4bWthlrjj3o1hyEvj8bD,GAGOOAGJgNrdNXR7XNYpRZBYOADNKRHIL2Zv3hdQdeAEw1ZQYWn1kaEeFR0iesi1Tj2Yo_AUd215sQ,Snarky Sableye,4881.0,1611376253000.0,110.0
4131,bWe4_HCVpIE0soQijBwwUjqtqnTUb3hvrb_z69tHl_m-tHa_,xRS412IRFTY7XGz9ouoLx8w0_Y5Ao1jkmZO46daAIBUCKQ_nwtv5pycT,DFB0vN8-pP0AfAD7K5u4p2JgqXzm5efvvEWAT8hxbb1OXjTt5AEmfJu2D95qB1rqZXTWcxLXixX3-g,MiiChoco,28.0,1611396806000.0,4.0
